id,date,value,optin,giftaid,appeal,platform,sourcecode,campaign,source,medium,creative,audience,warm
3JB65180TM0826158,12/07/2020 09:57,20.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
9ED6935293202801V,12/07/2020 09:54,35.0,False,False,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC17035696320,12/07/2020 09:53,50.0,False,True,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Press,Offline,Donate Landing_DonateNeed,Cold Supporters,
ICC19034485083,12/07/2020 09:44,20.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC16036061054,12/07/2020 09:38,120.0,True,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC16036056490,12/07/2020 09:34,50.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14173960828,12/07/2020 09:33,100.0,,True,Yemen Crisis Appeal,WorldPay,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 2_please give today,Emergency Donors,OptInNotReshown
ICC19034472822,12/07/2020 09:33,50.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15154112255,12/07/2020 09:25,20.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
0SD135256G281725M,12/07/2020 09:16,10.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
04B72997GC327534A,12/07/2020 09:07,25.0,False,True,UK Coronavirus Response,Paypal,170463,Kindness Will Keep Us Together,Press,Offline,Donate Landing_Times HERO,Cold Supporters,
ICC16036017046,12/07/2020 08:58,10.0,False,False,UK Coronavirus Response,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC14173919861,12/07/2020 08:56,50.0,False,False,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Inserts,Offline,Donate Landing_HereForYou,Cold Supporters,
ICC17035622947,12/07/2020 08:47,40.0,False,False,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC17035617391,12/07/2020 08:41,10.0,False,False,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
ICC18034636244,12/07/2020 08:13,300.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170460,National Emergencies Trust Coronavirus Appeal,google,cpc,brand,donate,
ICC16035954395,12/07/2020 07:58,50.0,False,True,Syria Crisis Appeal,WorldPay,170460,Syria Crisis Appeal,google,cpc,generic,syria crisis appeal,
8SH48715UJ648364S,12/07/2020 07:38,100.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
31008029WM8476640,12/07/2020 07:23,25.0,False,True,UK Coronavirus Response,Paypal,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
1PH65717CC540661E,12/07/2020 07:07,25.0,False,False,UK Coronavirus Response,Paypal,170463,,,,,,
ICC16035889804,12/07/2020 06:49,100.0,False,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
ICC17035491890,12/07/2020 06:28,25.0,False,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
75K819284Y312223D,12/07/2020 05:48,25.0,False,True,UK Coronavirus Response,Paypal,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
ICC19033922878,12/07/2020 00:34,2.0,False,False,Global Coronavirus Appeal,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC19033917433,12/07/2020 00:31,2.0,False,False,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC17035062989,12/07/2020 00:00,50.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen cholera,
1KV01388G2110415S,11/07/2020 23:42,60.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
84U56166UY602411F,11/07/2020 23:08,50.0,False,True,Yemen Crisis Appeal,Paypal,170463,Yemen Crisis Appeal,,,,,
7UM09071T81196327,11/07/2020 22:58,20.0,False,False,Yemen Crisis Appeal,Paypal,170463,,,,,,
ICC16035326595,11/07/2020 22:47,100.0,True,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
9WL103505P1128410,11/07/2020 22:41,10.0,True,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,help yemen,
ICC18033983095,11/07/2020 21:55,100.0,,True,Yemen Crisis Appeal,WorldPay,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 1_Yemen Crisis Appeal,Emergency Donors,OptInNotReshown
ICC18033982440,11/07/2020 21:55,15.0,False,True,Global Coronavirus Appeal,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,globalgeneric,coronavirus donate india,
2EX3179287678205S,11/07/2020 21:53,30.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen cholera,
ICC19033714716,11/07/2020 21:51,100.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
2LS54956P63894117,11/07/2020 21:50,50.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
1N070695C5925744D,11/07/2020 21:38,25.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC16035240598,11/07/2020 21:38,30.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal 2020,
ICC17034893724,11/07/2020 21:37,30.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
4X241268LE825394F,11/07/2020 21:34,25.0,True,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC15153303817,11/07/2020 21:31,50.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,drtv,e!,
ICC17034790680,11/07/2020 20:20,20.0,,True,Yemen Crisis Appeal,WorldPay,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 2_please give today,Emergency Donors,OptInNotReshown
7UD87548YC078334N,11/07/2020 20:15,4.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC17034689480,11/07/2020 19:09,50.0,False,True,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_Donate June,Warm Supporters,
7HG2126049628801V,11/07/2020 18:46,100.0,False,True,UK Coronavirus Response,Paypal,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
66J4715162419672W,11/07/2020 18:42,10.0,,False,Yemen Crisis Appeal,Paypal,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 1_Yemen Crisis Appeal,Emergency Donors,OptInNotReshown
ICC17034611566,11/07/2020 18:18,20.0,True,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC17034608030,11/07/2020 18:16,30.0,True,False,Syria Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC16034918363,11/07/2020 18:01,50.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC17034557892,11/07/2020 17:45,150.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC16034880990,11/07/2020 17:38,2.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15152895885,11/07/2020 17:10,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
9MX82331PH517801T,11/07/2020 16:59,150.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC18033554568,11/07/2020 16:54,5.0,True,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16034794665,11/07/2020 16:48,20.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
4MK66746U71421911,11/07/2020 16:45,20.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC14172718196,11/07/2020 16:20,5.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
9J109114H1878131K,11/07/2020 16:19,7.0,False,False,UK Coronavirus Response,Paypal,170459,Kindness Will Keep Us Together,bing,cpc,brand,brand,
8YG820522F284940F,11/07/2020 16:17,100.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen famine donate,
9ED556931C2516434,11/07/2020 16:10,25.0,True,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC16034726140,11/07/2020 16:09,20.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,generic,,
38R52984VC932343P,11/07/2020 16:06,5.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC15152730841,11/07/2020 15:39,100.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,brand,
ICC19033144293,11/07/2020 15:37,50.0,False,False,Yemen Crisis Appeal,WorldPay,170463,,,,,,
93T20034B91854518,11/07/2020 15:34,30.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
28514558SU6009114,11/07/2020 15:28,110.0,False,False,Yemen Crisis Appeal,Paypal,170459,Yemen Crisis Appeal,bing,cpc,generic,yemen charity,
ICC14172580219,11/07/2020 14:58,5.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC18033334344,11/07/2020 14:39,100.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
7MD46185X8301242W,11/07/2020 14:37,5.0,True,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC17034230561,11/07/2020 14:28,25.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC16034536568,11/07/2020 14:14,2.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
0CP62444J0033490C,11/07/2020 13:48,50.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
3YF41996FK736974M,11/07/2020 13:45,50.0,False,True,Yemen Crisis Appeal,Paypal,170463,Yemen Crisis Appeal,,,brand,red cross yemen appeal,
17473252AD619104L,11/07/2020 13:41,10.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
6FL30777Y1966071F,11/07/2020 13:11,250.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
ICC14172411821,11/07/2020 13:09,20.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16034424171,11/07/2020 13:03,10.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
9K840968UK249323C,11/07/2020 13:00,50.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
77J76369UP1722821,11/07/2020 12:51,50.0,False,True,UK Coronavirus Response,Paypal,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
ICC16034351066,11/07/2020 12:14,1000.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC17034011819,11/07/2020 12:04,25.0,True,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,brand,
ICC15152370851,11/07/2020 12:04,25.0,True,False,UK Coronavirus Response,WorldPay,170463,,,,,,
2W829404V1843882T,11/07/2020 12:03,5.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC14172301307,11/07/2020 11:53,10.0,False,False,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,brand,
ICC16034316546,11/07/2020 11:49,2000.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC19032782984,11/07/2020 11:42,500.0,,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,OptInNotReshown
ICC15152336834,11/07/2020 11:36,25.0,False,False,Support People In Crisis,WorldPay,154748,General Fund Appeal,Door Drop,Offline,Donate Landing_URLwinter,Warm Supporters,
ICC17033970169,11/07/2020 11:34,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15152326534,11/07/2020 11:30,10.0,False,False,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,brand,
ICC15152322982,11/07/2020 11:27,100.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC17033947766,11/07/2020 11:20,5.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15152302716,11/07/2020 11:16,50.0,False,True,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,,,
ICC14172247803,11/07/2020 11:16,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15152268767,11/07/2020 10:55,10.0,False,False,UK Coronavirus Response,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
5AE19909G3859571H,11/07/2020 10:54,25.0,False,False,UK Coronavirus Response,Paypal,170463,,,,,,
ICC16034233543,11/07/2020 10:54,30.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
ICC17033902790,11/07/2020 10:51,25.0,False,False,Yemen Crisis Appeal,WorldPay,170463,,,,,,
19K80461K0519024J,11/07/2020 10:39,50.0,True,True,Yemen Crisis Appeal,Paypal,170463,Yemen Crisis Appeal,,,,,
ICC15152240236,11/07/2020 10:36,10.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
9J802577X1094172H,11/07/2020 10:36,20.0,,True,Yemen Crisis Appeal,Paypal,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 1_Yemen Crisis Appeal,Emergency Donors,OptInNotReshown
80L12413SV5159606,11/07/2020 10:34,10.0,True,True,UK Coronavirus Response,Paypal,170463,,,,,,
60W350095N297381H,11/07/2020 10:28,20.0,True,True,Syria Crisis Appeal,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC18032955821,11/07/2020 10:21,15.0,True,True,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
1MW34455E82711117,11/07/2020 10:10,25.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
3MD89820LJ542021A,11/07/2020 09:55,12.0,False,False,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC18032918649,11/07/2020 09:52,30.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
ICC14172122960,11/07/2020 09:46,100.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC14172114047,11/07/2020 09:38,20.0,False,True,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_Donate June,Warm Supporters,
ICC16034130905,11/07/2020 09:36,10.0,False,True,UK Coronavirus Response,WorldPay,170460,,google,cpc,dsa,home page | catchall,
ICC17033800396,11/07/2020 09:34,1125.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
2KM95040J39017915,11/07/2020 09:34,50.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC15152151821,11/07/2020 09:32,100.0,False,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
4T755387V1241231C,11/07/2020 09:16,10.0,True,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC14172071184,11/07/2020 09:06,30.0,False,False,Yemen Crisis Appeal,WorldPay,154745,Myanmar Appeal,google,cpc,Donate Landing_,Appeal,
3BF55797LL599223Y,11/07/2020 08:33,25.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC19032519845,11/07/2020 08:30,100.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16034004449,11/07/2020 07:55,25.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC17033672211,11/07/2020 07:50,10.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16033976975,11/07/2020 07:30,194.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC15151954250,11/07/2020 06:57,140.0,,True,Yemen Crisis Appeal,WorldPay,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 1_Yemen Crisis Appeal,Emergency Donors,OptInNotReshown
ICC14171802563,11/07/2020 04:50,500.0,False,True,Syria Crisis Appeal,WorldPay,170460,Syria Crisis Appeal,google,cpc,generic,help syrian refugees,
085515231S633005K,11/07/2020 00:29,10.0,False,False,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
59B49621JR3845333,11/07/2020 00:05,30.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC16033473414,10/07/2020 23:39,20.0,False,True,Syria Crisis Appeal,WorldPay,170460,Syria Crisis Appeal,google,cpc,generic,syria aid,
2T714574H36783624,10/07/2020 22:58,100.0,False,True,Yemen Crisis Appeal,Paypal,170463,Yemen Crisis Appeal,,,,,
ICC19031918617,10/07/2020 22:47,5.0,True,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
4NY886140P5824812,10/07/2020 22:11,50.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen aid,
ICC19031861224,10/07/2020 21:59,100.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
5XM52919LE145930W,10/07/2020 21:28,50.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
5KW48863WY8020331,10/07/2020 21:09,10.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC17032985706,10/07/2020 21:05,50.0,False,True,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,brand,red cross yemen,
ICC19031759304,10/07/2020 20:45,10.0,True,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC17032926573,10/07/2020 20:23,150.0,True,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16033203028,10/07/2020 20:17,100.0,False,True,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
9FB27480DB311022G,10/07/2020 19:47,25.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC14171176862,10/07/2020 19:37,100.0,False,False,Syria Crisis Appeal,WorldPay,170460,Syria Crisis Appeal,google,cpc,generic,donate to syrian refugees,
ICC19031646749,10/07/2020 19:30,100.0,,False,Yemen Crisis Appeal,WorldPay,173066,Yemen Crisis Appeal,Salesforce,Email,Donate_SendNumber1_Yemen coronavirus crisis email 1_Copy 1_Yemen Crisis Appeal,Emergency Donors,OptInNotReshown
ICC15151118985,10/07/2020 19:19,10.0,False,False,Yemen Crisis Appeal,WorldPay,170463,Yemen Crisis Appeal,,,,,
8C442872EA6814510,10/07/2020 18:54,40.0,False,False,UK Coronavirus Response,Paypal,170463,,,,,,
5UT586932Y095094H,10/07/2020 18:25,10.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC14171044141,10/07/2020 18:21,125.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC17032692788,10/07/2020 18:06,200.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
ICC16032951419,10/07/2020 17:54,10.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
ICC17032616753,10/07/2020 17:23,200.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC17032587904,10/07/2020 17:06,2.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC18031719183,10/07/2020 17:04,50.0,True,False,Yemen Crisis Appeal,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
